timestamp,station_id,anomaly_type,description
2026-08-29T11:52:19.812877,AWS_JAI,spike,humidity spiked by 22.40
2026-08-29T11:52:19.814498,AWS_KNP,frozen_value,Values frozen
2026-08-29T11:52:19.816814,AWS_NAG,spatial_outlier,Deviating from spatial trend
2026-08-29T11:52:19.818943,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:19.823210,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:19.824689,AWS_BBI,drift,Temperature drifted by 2.88
2026-08-29T11:52:19.826463,AWS_GAU,drift,Temperature drifted by 0.71
2026-08-29T11:52:19.828877,AWS_IXR,frozen_value,Values frozen
2026-08-29T11:52:21.832776,AWS_MUM,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:21.836724,AWS_MAA,drift,Temperature drifted by 1.99
2026-08-29T11:52:21.838285,AWS_CCU,drift,Temperature drifted by 1.64
2026-08-29T11:52:21.841232,AWS_AMD,drift,Temperature drifted by 2.03
2026-08-29T11:52:21.844354,AWS_STV,drift,Temperature drifted by 0.79
2026-08-29T11:52:21.850428,AWS_KNP,frozen_value,Values frozen
2026-08-29T11:52:21.854883,AWS_NAG,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:21.860228,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:21.867531,AWS_VTZ,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:21.871355,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:21.873211,AWS_GAU,drift,Temperature drifted by 0.90
2026-08-29T11:52:21.875690,AWS_IXR,frozen_value,Values frozen
2026-08-29T11:52:23.879959,AWS_MUM,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:23.882994,AWS_MAA,drift,Temperature drifted by 2.21
2026-08-29T11:52:23.883966,AWS_CCU,drift,Temperature drifted by 2.11
2026-08-29T11:52:23.885360,AWS_AMD,drift,Temperature drifted by 2.14
2026-08-29T11:52:23.886267,AWS_STV,drift,Temperature drifted by 0.96
2026-08-29T11:52:23.890236,AWS_KNP,frozen_value,Values frozen
2026-08-29T11:52:23.892919,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:23.897423,AWS_PAT,spike,humidity spiked by -25.24
2026-08-29T11:52:23.899037,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:23.901370,AWS_GAU,drift,Temperature drifted by 1.26
2026-08-29T11:52:23.903237,AWS_CJB,spike,humidity spiked by 12.71
2026-08-29T11:52:25.906339,AWS_MAA,drift,Temperature drifted by 2.41
2026-08-29T11:52:25.908692,AWS_CCU,drift,Temperature drifted by 2.44
2026-08-29T11:52:25.912734,AWS_AMD,drift,Temperature drifted by 2.26
2026-08-29T11:52:25.915546,AWS_STV,drift,Temperature drifted by 1.20
2026-08-29T11:52:25.921543,AWS_KNP,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:25.925953,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:25.933641,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:25.936418,AWS_BBI,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:25.939771,AWS_GAU,drift,Temperature drifted by 1.52
2026-08-29T11:52:27.948583,AWS_BLR,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:27.952072,AWS_MAA,drift,Temperature drifted by 2.80
2026-08-29T11:52:27.954740,AWS_CCU,drift,Temperature drifted by 2.83
2026-08-29T11:52:27.958900,AWS_AMD,drift,Temperature drifted by 2.68
2026-08-29T11:52:27.960371,AWS_STV,drift,Temperature drifted by 1.60
2026-08-29T11:52:27.962982,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:27.965706,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:27.969061,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:27.970464,AWS_BBI,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:27.971462,AWS_GAU,drift,Temperature drifted by 1.97
2026-08-29T11:52:29.975628,AWS_DEL,spike,pressure spiked by 80.04
2026-08-29T11:52:29.978369,AWS_MAA,drift,Temperature drifted by 3.04
2026-08-29T11:52:29.979744,AWS_CCU,drift,Temperature drifted by 3.16
2026-08-29T11:52:29.981865,AWS_AMD,drift,Temperature drifted by 2.93
2026-08-29T11:52:29.983239,AWS_STV,drift,Temperature drifted by 1.78
2026-08-29T11:52:29.984868,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:52:29.987339,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:29.988656,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:29.991859,AWS_PAT,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:29.993931,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:29.995550,AWS_BBI,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:29.996754,AWS_GAU,drift,Temperature drifted by 2.30
2026-08-29T11:52:29.998553,AWS_MYQ,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:29.999924,AWS_CJB,spike,humidity spiked by -14.27
2026-08-29T11:52:32.005346,AWS_BLR,spike,pressure spiked by -85.37
2026-08-29T11:52:32.009514,AWS_MAA,drift,Temperature drifted by 3.34
2026-08-29T11:52:32.012483,AWS_CCU,drift,Temperature drifted by 3.33
2026-08-29T11:52:32.015613,AWS_AMD,drift,Temperature drifted by 3.41
2026-08-29T11:52:32.017170,AWS_STV,drift,Temperature drifted by 2.23
2026-08-29T11:52:32.020928,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:52:32.025524,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:32.026931,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:32.028684,AWS_COK,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:32.030893,AWS_VTZ,drift,Temperature drifted by 0.22
2026-08-29T11:52:32.033152,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:32.036827,AWS_GAU,drift,Temperature drifted by 2.74
2026-08-29T11:52:32.039140,AWS_IXR,spike,pressure spiked by 105.87
2026-08-29T11:52:34.047933,AWS_MAA,drift,Temperature drifted by 3.54
2026-08-29T11:52:34.048863,AWS_CCU,drift,Temperature drifted by 3.53
2026-08-29T11:52:34.050064,AWS_AMD,drift,Temperature drifted by 3.91
2026-08-29T11:52:34.051620,AWS_STV,drift,Temperature drifted by 2.42
2026-08-29T11:52:34.053124,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:52:34.054172,AWS_KNP,drift,Temperature drifted by 0.40
2026-08-29T11:52:34.056490,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:34.057687,AWS_COK,spike,humidity spiked by 15.39
2026-08-29T11:52:34.059419,AWS_VTZ,drift,Temperature drifted by 0.44
2026-08-29T11:52:34.060357,AWS_PAT,dropout,Reading dropped
2026-08-29T11:52:34.060847,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:34.061535,AWS_BBI,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:34.062346,AWS_GAU,drift,Temperature drifted by 2.86
2026-08-29T11:52:36.067471,AWS_HYD,spike,temperature spiked by 17.64
2026-08-29T11:52:36.068773,AWS_MAA,drift,Temperature drifted by 4.02
2026-08-29T11:52:36.070370,AWS_CCU,drift,Temperature drifted by 3.70
2026-08-29T11:52:36.071794,AWS_AMD,drift,Temperature drifted by 4.03
2026-08-29T11:52:36.074703,AWS_STV,drift,Temperature drifted by 2.67
2026-08-29T11:52:36.076399,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:52:36.077440,AWS_KNP,drift,Temperature drifted by 0.72
2026-08-29T11:52:36.080141,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:36.081991,AWS_VTZ,drift,Temperature drifted by 0.81
2026-08-29T11:52:36.083339,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:36.084366,AWS_BBI,dropout,Reading dropped
2026-08-29T11:52:36.085468,AWS_GAU,drift,Temperature drifted by 3.07
2026-08-29T11:52:38.088408,AWS_MUM,spatial_outlier,Deviating from spatial trend
2026-08-29T11:52:38.092208,AWS_MAA,drift,Temperature drifted by 4.30
2026-08-29T11:52:38.093257,AWS_CCU,drift,Temperature drifted by 3.84
2026-08-29T11:52:38.094959,AWS_STV,drift,Temperature drifted by 2.85
2026-08-29T11:52:38.096433,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:52:38.097594,AWS_KNP,drift,Temperature drifted by 0.83
2026-08-29T11:52:38.098760,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:38.100247,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:38.104684,AWS_VTZ,drift,Temperature drifted by 1.00
2026-08-29T11:52:38.107159,AWS_PAT,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:38.108709,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:38.110299,AWS_GAU,drift,Temperature drifted by 3.18
2026-08-29T11:52:38.112018,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:40.116670,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:40.123304,AWS_STV,drift,Temperature drifted by 3.29
2026-08-29T11:52:40.126057,AWS_KNP,drift,Temperature drifted by 1.10
2026-08-29T11:52:40.127039,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:40.128312,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:40.130183,AWS_VTZ,drift,Temperature drifted by 1.19
2026-08-29T11:52:40.131322,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:40.134131,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:42.136650,AWS_MUM,dropout,Reading dropped
2026-08-29T11:52:42.137743,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:42.139783,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:52:42.142303,AWS_STV,drift,Temperature drifted by 3.68
2026-08-29T11:52:42.143169,AWS_JAI,drift,Temperature drifted by 0.40
2026-08-29T11:52:42.144780,AWS_KNP,drift,Temperature drifted by 1.40
2026-08-29T11:52:42.145991,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:42.147330,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:42.149665,AWS_VTZ,drift,Temperature drifted by 1.62
2026-08-29T11:52:42.152748,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:42.153668,AWS_CJB,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:44.155164,AWS_MUM,dropout,Reading dropped
2026-08-29T11:52:44.156387,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:44.158845,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:52:44.160056,AWS_CCU,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:44.161934,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:44.162878,AWS_JAI,drift,Temperature drifted by 0.50
2026-08-29T11:52:44.164440,AWS_KNP,drift,Temperature drifted by 1.68
2026-08-29T11:52:44.165391,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:44.166451,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:44.167401,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:44.168927,AWS_VTZ,drift,Temperature drifted by 1.86
2026-08-29T11:52:44.172054,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:46.173648,AWS_MUM,dropout,Reading dropped
2026-08-29T11:52:46.176360,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:46.180036,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:52:46.184504,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:46.187355,AWS_JAI,drift,Temperature drifted by 0.68
2026-08-29T11:52:46.190893,AWS_KNP,drift,Temperature drifted by 1.86
2026-08-29T11:52:46.192243,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:46.193218,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:46.194800,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:46.198720,AWS_VTZ,drift,Temperature drifted by 2.29
2026-08-29T11:52:46.200383,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:46.203104,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:48.205242,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:48.206406,AWS_HYD,frozen_value,Values frozen
2026-08-29T11:52:48.207658,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:52:48.209482,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:52:48.210642,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:48.211699,AWS_JAI,drift,Temperature drifted by 0.98
2026-08-29T11:52:48.213164,AWS_KNP,drift,Temperature drifted by 2.06
2026-08-29T11:52:48.214207,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:48.215506,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:48.217628,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:48.219447,AWS_VTZ,drift,Temperature drifted by 2.45
2026-08-29T11:52:48.220305,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:52:48.222134,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:48.224736,AWS_IXR,drift,Temperature drifted by 0.30
2026-08-29T11:52:48.225879,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:50.228975,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:50.229527,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:52:50.230844,AWS_HYD,frozen_value,Values frozen
2026-08-29T11:52:50.232788,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:52:50.233636,AWS_CCU,drift,Temperature drifted by 0.11
2026-08-29T11:52:50.234458,AWS_PNQ,dropout,Reading dropped
2026-08-29T11:52:50.234943,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:52:50.236114,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:50.236953,AWS_JAI,drift,Temperature drifted by 1.14
2026-08-29T11:52:50.238262,AWS_KNP,drift,Temperature drifted by 2.31
2026-08-29T11:52:50.239350,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:50.240407,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:50.242118,AWS_BHO,frozen_value,Values frozen
2026-08-29T11:52:50.243958,AWS_VTZ,drift,Temperature drifted by 2.73
2026-08-29T11:52:50.244842,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:52:50.245644,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:50.249014,AWS_IXR,drift,Temperature drifted by 0.61
2026-08-29T11:52:50.250039,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:50.250962,AWS_CJB,spatial_outlier,Deviating from spatial trend
2026-08-29T11:52:52.253416,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:52.254291,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:52:52.255557,AWS_HYD,frozen_value,Values frozen
2026-08-29T11:52:52.256519,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:52:52.257519,AWS_CCU,drift,Temperature drifted by 0.42
2026-08-29T11:52:52.259531,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:52:52.260992,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:52.263860,AWS_KNP,drift,Temperature drifted by 2.69
2026-08-29T11:52:52.265648,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:52.267384,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:52.272267,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:52:52.274330,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:52.277104,AWS_IXR,drift,Temperature drifted by 0.84
2026-08-29T11:52:52.278634,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:52.280040,AWS_CJB,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:54.282244,AWS_DEL,dropout,Reading dropped
2026-08-29T11:52:54.282927,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:52:54.283896,AWS_HYD,frozen_value,Values frozen
2026-08-29T11:52:54.285172,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:52:54.286571,AWS_CCU,drift,Temperature drifted by 0.89
2026-08-29T11:52:54.288391,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:52:54.289889,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:54.293233,AWS_KNP,drift,Temperature drifted by 2.94
2026-08-29T11:52:54.294986,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:54.297227,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:54.299663,AWS_TRV,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:54.301970,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:52:54.304150,AWS_IXC,frozen_value,Values frozen
2026-08-29T11:52:54.307713,AWS_IXR,drift,Temperature drifted by 1.12
2026-08-29T11:52:54.309818,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:54.312190,AWS_CJB,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:52:56.315020,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:52:56.316694,AWS_HYD,frozen_value,Values frozen
2026-08-29T11:52:56.319295,AWS_CCU,drift,Temperature drifted by 1.18
2026-08-29T11:52:56.322455,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:52:56.325375,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:56.329706,AWS_KNP,drift,Temperature drifted by 3.41
2026-08-29T11:52:56.331840,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:56.333958,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:56.338758,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:52:56.341358,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:52:56.344277,AWS_IXC,drift,Temperature drifted by 0.14
2026-08-29T11:52:56.349047,AWS_IXR,drift,Temperature drifted by 1.53
2026-08-29T11:52:56.351356,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:56.354095,AWS_CJB,dropout,Reading dropped
2026-08-29T11:52:58.358091,AWS_DEL,drift,Temperature drifted by 0.32
2026-08-29T11:52:58.359677,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:52:58.361484,AWS_HYD,frozen_value,Values frozen
2026-08-29T11:52:58.363223,AWS_CCU,drift,Temperature drifted by 1.49
2026-08-29T11:52:58.365212,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:52:58.366689,AWS_STV,frozen_value,Values frozen
2026-08-29T11:52:58.368849,AWS_KNP,drift,Temperature drifted by 3.82
2026-08-29T11:52:58.369937,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:52:58.372465,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:52:58.375485,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:52:58.376608,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:52:58.377663,AWS_IXC,drift,Temperature drifted by 0.64
2026-08-29T11:52:58.379943,AWS_IXR,drift,Temperature drifted by 1.71
2026-08-29T11:52:58.381303,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:52:58.382565,AWS_CJB,dropout,Reading dropped
2026-08-29T11:53:00.385605,AWS_DEL,drift,Temperature drifted by 0.70
2026-08-29T11:53:00.387593,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:00.391725,AWS_CCU,drift,Temperature drifted by 1.71
2026-08-29T11:53:00.392929,AWS_PNQ,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:00.394462,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:00.395949,AWS_STV,frozen_value,Values frozen
2026-08-29T11:53:00.397284,AWS_JAI,dropout,Reading dropped
2026-08-29T11:53:00.398740,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:00.399868,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:00.402408,AWS_TRV,dropout,Reading dropped
2026-08-29T11:53:00.403181,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:53:00.404263,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:53:00.406040,AWS_IXC,drift,Temperature drifted by 0.87
2026-08-29T11:53:00.408112,AWS_GAU,dropout,Reading dropped
2026-08-29T11:53:00.408837,AWS_IXR,drift,Temperature drifted by 2.07
2026-08-29T11:53:00.409793,AWS_MYQ,frozen_value,Values frozen
2026-08-29T11:53:00.410715,AWS_CJB,spike,pressure spiked by 77.63
2026-08-29T11:53:02.413886,AWS_DEL,drift,Temperature drifted by 1.19
2026-08-29T11:53:02.415443,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:02.419010,AWS_CCU,drift,Temperature drifted by 1.91
2026-08-29T11:53:02.422222,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:02.425537,AWS_STV,frozen_value,Values frozen
2026-08-29T11:53:02.428613,AWS_JAI,dropout,Reading dropped
2026-08-29T11:53:02.433010,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:02.436053,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:02.439911,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:02.444438,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:53:02.447991,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:53:02.450912,AWS_IXC,drift,Temperature drifted by 1.00
2026-08-29T11:53:02.454623,AWS_GAU,dropout,Reading dropped
2026-08-29T11:53:02.456306,AWS_IXR,drift,Temperature drifted by 2.27
2026-08-29T11:53:02.460763,AWS_CJB,drift,Temperature drifted by 0.18
2026-08-29T11:53:04.465287,AWS_DEL,drift,Temperature drifted by 1.58
2026-08-29T11:53:04.466349,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:04.467864,AWS_CCU,drift,Temperature drifted by 2.31
2026-08-29T11:53:04.468810,AWS_PNQ,drift,Temperature drifted by 0.11
2026-08-29T11:53:04.469831,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:04.471286,AWS_JAI,spike,pressure spiked by 116.47
2026-08-29T11:53:04.473812,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:04.475074,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:04.476832,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:04.477826,AWS_TRV,dropout,Reading dropped
2026-08-29T11:53:04.478403,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:53:04.479235,AWS_PAT,frozen_value,Values frozen
2026-08-29T11:53:04.480755,AWS_IXC,drift,Temperature drifted by 1.18
2026-08-29T11:53:04.483118,AWS_GAU,dropout,Reading dropped
2026-08-29T11:53:04.483748,AWS_IXR,drift,Temperature drifted by 2.38
2026-08-29T11:53:04.485581,AWS_CJB,drift,Temperature drifted by 0.52
2026-08-29T11:53:06.487865,AWS_DEL,drift,Temperature drifted by 1.92
2026-08-29T11:53:06.489064,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:06.492327,AWS_CCU,drift,Temperature drifted by 2.78
2026-08-29T11:53:06.493516,AWS_PNQ,drift,Temperature drifted by 0.56
2026-08-29T11:53:06.495367,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:06.498775,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:06.499790,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:06.501117,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:06.503451,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:53:06.504902,AWS_IXC,drift,Temperature drifted by 1.55
2026-08-29T11:53:06.505908,AWS_BBI,dropout,Reading dropped
2026-08-29T11:53:06.507675,AWS_IXR,drift,Temperature drifted by 2.79
2026-08-29T11:53:06.509866,AWS_CJB,drift,Temperature drifted by 0.79
2026-08-29T11:53:08.511078,AWS_MUM,drift,Temperature drifted by 0.31
2026-08-29T11:53:08.514157,AWS_DEL,drift,Temperature drifted by 2.30
2026-08-29T11:53:08.515407,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:08.517946,AWS_CCU,drift,Temperature drifted by 3.26
2026-08-29T11:53:08.519238,AWS_PNQ,drift,Temperature drifted by 1.03
2026-08-29T11:53:08.521141,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:08.522283,AWS_STV,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:08.526243,AWS_LKO,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:08.528611,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:08.530167,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:08.531769,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:53:08.533054,AWS_IXC,drift,Temperature drifted by 1.98
2026-08-29T11:53:08.534601,AWS_BBI,frozen_value,Values frozen
2026-08-29T11:53:08.536157,AWS_IXR,drift,Temperature drifted by 3.13
2026-08-29T11:53:08.538923,AWS_CJB,drift,Temperature drifted by 1.18
2026-08-29T11:53:10.542335,AWS_MUM,drift,Temperature drifted by 0.72
2026-08-29T11:53:10.543936,AWS_DEL,drift,Temperature drifted by 2.48
2026-08-29T11:53:10.545036,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:10.545884,AWS_HYD,drift,Temperature drifted by 0.46
2026-08-29T11:53:10.547211,AWS_CCU,drift,Temperature drifted by 3.71
2026-08-29T11:53:10.548308,AWS_PNQ,drift,Temperature drifted by 1.33
2026-08-29T11:53:10.549384,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:10.551973,AWS_JAI,dropout,Reading dropped
2026-08-29T11:53:10.553854,AWS_NAG,spike,pressure spiked by -101.50
2026-08-29T11:53:10.554787,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:10.556309,AWS_BHO,drift,Temperature drifted by 0.32
2026-08-29T11:53:10.557949,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:10.559368,AWS_VTZ,frozen_value,Values frozen
2026-08-29T11:53:10.560653,AWS_IXC,drift,Temperature drifted by 2.11
2026-08-29T11:53:10.561467,AWS_BBI,frozen_value,Values frozen
2026-08-29T11:53:10.562810,AWS_IXR,drift,Temperature drifted by 3.28
2026-08-29T11:53:10.564894,AWS_CJB,drift,Temperature drifted by 1.39
2026-08-29T11:53:12.566548,AWS_MUM,drift,Temperature drifted by 0.85
2026-08-29T11:53:12.571156,AWS_DEL,drift,Temperature drifted by 2.65
2026-08-29T11:53:12.572743,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:12.574466,AWS_HYD,drift,Temperature drifted by 0.72
2026-08-29T11:53:12.577182,AWS_PNQ,drift,Temperature drifted by 1.51
2026-08-29T11:53:12.578526,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:12.581143,AWS_NAG,drift,Temperature drifted by 0.44
2026-08-29T11:53:12.582823,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:12.583976,AWS_BHO,drift,Temperature drifted by 0.42
2026-08-29T11:53:12.584934,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:12.586218,AWS_VTZ,drift,Temperature drifted by 0.25
2026-08-29T11:53:12.588205,AWS_IXC,drift,Temperature drifted by 2.44
2026-08-29T11:53:12.590298,AWS_BBI,frozen_value,Values frozen
2026-08-29T11:53:12.592136,AWS_IXR,drift,Temperature drifted by 3.46
2026-08-29T11:53:14.595464,AWS_MUM,drift,Temperature drifted by 1.07
2026-08-29T11:53:14.597587,AWS_DEL,drift,Temperature drifted by 2.86
2026-08-29T11:53:14.598486,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:14.599260,AWS_HYD,drift,Temperature drifted by 1.03
2026-08-29T11:53:14.600553,AWS_CCU,spike,pressure spiked by 147.42
2026-08-29T11:53:14.601473,AWS_PNQ,drift,Temperature drifted by 1.67
